Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,16.495001,16.629999,16.250000,16.427000,16.427000,1213
2016-12-02,16.615000,16.775000,16.305000,16.753000,16.753000,777
2016-12-04,null,null,null,null,null,null
2016-12-05,16.905001,16.959999,16.525000,16.823999,16.823999,144
2016-12-06,16.840000,16.860001,16.740000,16.740000,16.740000,204
2016-12-07,16.665001,17.202999,16.645000,17.202999,17.202999,268
2016-12-08,17.100000,17.110001,16.995001,17.025000,17.025000,40
2016-12-09,16.980000,17.020000,16.820000,16.896999,16.896999,75
2016-12-11,null,null,null,null,null,null
2016-12-12,16.830000,17.145000,16.830000,17.115999,17.115999,186
2016-12-13,17.075001,17.150000,16.764999,16.910999,16.910999,104
2016-12-14,17.139999,17.152000,16.799999,17.152000,17.152000,201
2016-12-15,16.500000,16.500000,15.890000,15.897000,15.897000,164
2016-12-16,16.000000,16.153000,16.000000,16.153000,16.153000,420
2016-12-18,null,null,null,null,null,null
2016-12-19,16.000000,16.025999,15.980000,16.025999,16.025999,135
2016-12-20,15.710000,16.054001,15.700000,16.054001,16.054001,9
2016-12-21,16.105000,16.125000,15.918000,15.918000,15.918000,17
2016-12-22,15.915000,15.970000,15.790000,15.815000,15.815000,187
2016-12-23,15.775000,15.800000,15.704000,15.704000,15.704000,75
2016-12-25,null,null,null,null,null,null
2016-12-27,15.840000,15.929000,15.840000,15.929000,15.929000,10
2016-12-28,16.000000,16.025000,15.875000,15.988000,15.988000,14
2016-12-29,15.995000,16.200001,15.995000,16.163000,16.163000,397
2016-12-30,16.235001,16.235001,15.860000,15.936000,15.936000,119
2017-01-01,null,null,null,null,null,null
2017-01-03,16.040001,16.434999,16.030001,16.356001,16.356001,155
2017-01-04,16.400000,16.499001,16.395000,16.499001,16.499001,6
2017-01-05,16.645000,16.709999,16.584000,16.584000,16.584000,7
2017-01-06,16.375000,16.490000,16.375000,16.466000,16.466000,5
2017-01-08,null,null,null,null,null,null
2017-01-09,16.445000,16.660000,16.445000,16.629999,16.629999,4
2017-01-10,16.635000,16.802999,16.594999,16.802999,16.802999,4
2017-01-11,16.610001,16.783001,16.610001,16.783001,16.783001,242
2017-01-12,16.780001,16.780001,16.780001,16.780001,16.780001,3
2017-01-13,16.719999,16.719999,16.719999,16.719999,16.719999,5
2017-01-15,null,null,null,null,null,null
2017-01-17,17.101999,17.101999,17.101999,17.101999,17.101999,9
2017-01-18,17.235001,17.235001,17.209999,17.235001,17.235001,104
2017-01-19,16.966999,16.966999,16.966999,16.966999,16.966999,104
2017-01-20,16.924999,17.120001,16.924999,16.997000,16.997000,4
2017-01-22,null,null,null,null,null,null
2017-01-23,17.200001,17.200001,17.129999,17.150000,17.150000,67
2017-01-24,17.149000,17.149000,17.149000,17.149000,17.149000,10
2017-01-25,16.830000,16.959999,16.830000,16.944000,16.944000,2
2017-01-26,16.813999,16.813999,16.813999,16.813999,16.813999,5
2017-01-27,17.100000,17.100000,17.100000,17.100000,17.100000,0
2017-01-29,null,null,null,null,null,null
2017-01-30,17.150000,17.150000,17.122000,17.122000,17.122000,159
2017-01-31,17.330000,17.559999,17.330000,17.511999,17.511999,26
2017-02-01,17.450001,17.590000,17.420000,17.420000,17.420000,29
2017-02-02,17.670000,17.670000,17.402000,17.402000,17.402000,15
2017-02-03,17.405001,17.452999,17.405001,17.452999,17.452999,19
2017-02-05,null,null,null,null,null,null
2017-02-06,17.594999,17.730000,17.570000,17.667000,17.667000,2
2017-02-07,17.575001,17.733000,17.575001,17.733000,17.733000,25
2017-02-08,17.645000,17.799999,17.645000,17.683001,17.683001,6
2017-02-09,17.750000,17.815001,17.719999,17.719999,17.719999,16
2017-02-10,17.580000,17.965000,17.580000,17.912001,17.912001,109
2017-02-12,null,null,null,null,null,null
2017-02-13,17.900000,17.900000,17.804001,17.804001,17.804001,67
2017-02-14,17.872000,17.959999,17.872000,17.872000,17.872000,8
2017-02-15,17.920000,17.959999,17.920000,17.947001,17.947001,26
2017-02-16,18.049999,18.063000,18.049999,18.063000,18.063000,24
2017-02-17,18.004999,18.049999,18.004999,18.018999,18.018999,16
2017-02-19,null,null,null,null,null,null
2017-02-21,17.990000,18.049999,17.959999,17.990000,17.990000,175
2017-02-22,17.941999,17.941999,17.941999,17.941999,17.941999,189
2017-02-23,18.055000,18.113001,18.055000,18.113001,18.113001,18
2017-02-24,18.334999,18.334999,18.334999,18.334999,18.334999,68
2017-02-26,null,null,null,null,null,null
2017-02-27,18.355000,18.475000,18.205000,18.354000,18.354000,75359
2017-02-28,18.290001,18.445000,18.235001,18.420000,18.420000,24873
2017-03-01,18.295000,18.455000,18.250000,18.443001,18.443001,4006
2017-03-02,18.405001,18.405001,17.690001,17.705000,17.705000,985
2017-03-03,17.790001,17.945000,17.625000,17.697001,17.697001,898
2017-03-05,null,null,null,null,null,null
2017-03-06,17.900000,17.900000,17.700001,17.725000,17.725000,451
2017-03-07,17.719999,17.719999,17.465000,17.492001,17.492001,304
2017-03-08,17.485001,17.500000,17.209999,17.257000,17.257000,359
2017-03-09,17.160000,17.254999,16.924999,16.993000,16.993000,886
2017-03-10,16.924999,17.049999,16.834999,16.882999,16.882999,108
2017-03-12,null,null,null,null,null,null
2017-03-13,16.975000,17.090000,16.934999,16.934999,16.934999,170
2017-03-14,16.924999,16.959999,16.888000,16.888000,16.888000,207
2017-03-15,16.900000,17.219999,16.820000,16.888000,16.888000,92
2017-03-16,17.389999,17.469999,17.254999,17.296000,17.296000,122
2017-03-17,17.299999,17.379000,17.280001,17.379000,17.379000,226
2017-03-19,null,null,null,null,null,null
2017-03-20,17.424999,17.424999,17.355000,17.403000,17.403000,59
2017-03-21,17.334999,17.549999,17.334999,17.549999,17.549999,83
2017-03-22,17.549999,17.549999,17.540001,17.545000,17.545000,21
2017-03-23,17.575001,17.575001,17.563000,17.563000,17.563000,11
2017-03-24,17.719999,17.719999,17.719999,17.719999,17.719999,29
2017-03-26,null,null,null,null,null,null
2017-03-27,18.080000,18.100000,18.080000,18.080000,18.080000,244
2017-03-28,18.145000,18.225000,18.139999,18.225000,18.225000,10
2017-03-29,18.228001,18.228001,18.228001,18.228001,18.228001,74
2017-03-30,18.160000,18.250000,18.160000,18.184999,18.184999,56
2017-03-31,18.120001,18.235001,18.115000,18.235001,18.235001,61
2017-04-02,null,null,null,null,null,null
2017-04-03,18.219999,18.219999,18.191000,18.191000,18.191000,19
2017-04-04,18.302000,18.302000,18.302000,18.302000,18.302000,24
2017-04-05,18.215000,18.215000,18.165001,18.166000,18.166000,10
2017-04-06,18.170000,18.225000,18.170000,18.225000,18.225000,33
2017-04-07,18.350000,18.424999,18.129999,18.129999,18.129999,139
2017-04-09,null,null,null,null,null,null
2017-04-10,17.820000,17.893999,17.750000,17.893999,17.893999,9
2017-04-11,18.040001,18.290001,18.040001,18.233000,18.233000,57
2017-04-12,18.320000,18.389999,18.278999,18.278999,18.278999,24
2017-04-13,18.475000,18.500000,18.469999,18.489000,18.489000,137
2017-04-16,null,null,null,null,null,null
2017-04-17,18.493000,18.493000,18.430000,18.493000,18.493000,7
2017-04-18,18.250999,18.250999,18.250999,18.250999,18.250999,7
2017-04-19,18.136000,18.136000,18.136000,18.136000,18.136000,67
2017-04-20,17.992001,17.992001,17.992001,17.992001,17.992001,67
2017-04-21,17.985001,17.990000,17.830000,17.830000,17.830000,0
2017-04-23,null,null,null,null,null,null
2017-04-24,17.848000,17.848000,17.848000,17.848000,17.848000,35
2017-04-25,17.580999,17.580999,17.559999,17.580999,17.580999,4
2017-04-26,17.353001,17.353001,17.353001,17.353001,17.353001,29
2017-04-27,17.459999,17.469999,17.205000,17.264999,17.264999,102002
2017-04-28,17.225000,17.375000,17.129999,17.191000,17.191000,35737
2017-04-30,null,null,null,null,null,null
2017-05-01,17.184999,17.215000,16.760000,16.780001,16.780001,1538
2017-05-02,16.855000,16.955000,16.754999,16.768999,16.768999,1436
2017-05-03,16.799999,16.834999,16.420000,16.487000,16.487000,543
2017-05-04,16.424999,16.549999,16.209999,16.243999,16.243999,1233
2017-05-05,16.290001,16.465000,16.195000,16.215000,16.215000,679
2017-05-07,null,null,null,null,null,null
2017-05-08,16.260000,16.395000,16.198999,16.198999,16.198999,193
2017-05-09,16.145000,16.184999,16.007999,16.007999,16.007999,148
2017-05-10,16.145000,16.235001,16.100000,16.150999,16.150999,89
2017-05-11,16.155001,16.315001,16.155001,16.209000,16.209000,125
2017-05-12,16.285000,16.405001,16.280001,16.346001,16.346001,71
2017-05-14,null,null,null,null,null,null
2017-05-15,16.434999,16.735001,16.424999,16.561001,16.561001,36
2017-05-16,16.580000,16.775000,16.580000,16.693001,16.693001,82
2017-05-17,16.855000,16.955000,16.740000,16.851999,16.851999,51
2017-05-18,16.700001,16.705000,16.510000,16.621000,16.621000,124
2017-05-19,16.525000,16.775000,16.525000,16.750000,16.750000,57
2017-05-21,null,null,null,null,null,null
2017-05-22,17.143000,17.143000,17.143000,17.143000,17.143000,73
2017-05-23,17.080000,17.230000,17.010000,17.091000,17.091000,2
2017-05-24,16.990000,17.077000,16.990000,17.077000,17.077000,66
2017-05-25,17.165001,17.190001,17.150000,17.152000,17.152000,16
2017-05-26,17.105000,17.309999,17.100000,17.283001,17.283001,86
2017-05-28,null,null,null,null,null,null
2017-05-30,17.334999,17.400000,17.209999,17.388000,17.388000,448
2017-05-31,17.209999,17.368000,17.209999,17.368000,17.368000,884
2017-06-01,17.299999,17.305000,17.025000,17.243000,17.243000,47
2017-06-02,17.205000,17.504999,17.120001,17.487000,17.487000,83
2017-06-04,null,null,null,null,null,null
2017-06-05,17.545000,17.600000,17.545000,17.547001,17.547001,254
2017-06-06,17.510000,17.695000,17.510000,17.677000,17.677000,11
2017-06-07,17.625000,17.690001,17.510000,17.587000,17.587000,18
2017-06-08,17.594999,17.605000,17.365000,17.384001,17.384001,97
2017-06-09,17.455000,17.455000,17.174999,17.193001,17.193001,23
2017-06-11,null,null,null,null,null,null
2017-06-12,17.115000,17.115000,16.914000,16.914000,16.914000,34
2017-06-13,16.915001,16.915001,16.738001,16.738001,16.738001,7
2017-06-14,16.840000,17.180000,16.840000,17.107000,17.107000,35
2017-06-15,16.629999,16.730000,16.629999,16.691000,16.691000,80
2017-06-16,16.735001,16.735001,16.636000,16.636000,16.636000,13
2017-06-18,null,null,null,null,null,null
2017-06-19,16.510000,16.530001,16.483000,16.483000,16.483000,4
2017-06-20,16.469999,16.570000,16.375000,16.398001,16.398001,13
2017-06-21,16.459999,16.469999,16.330000,16.355000,16.355000,51
2017-06-22,16.440001,16.490000,16.440001,16.490000,16.490000,22
2017-06-23,16.650000,16.650000,16.628000,16.628000,16.628000,4
2017-06-25,null,null,null,null,null,null
2017-06-26,16.424999,16.559999,16.424999,16.559999,16.559999,1
2017-06-27,16.576000,16.576000,16.576000,16.576000,16.576000,4
2017-06-28,16.745001,16.745001,16.684999,16.715000,16.715000,0
2017-06-29,16.770000,16.860001,16.555000,16.586000,16.586000,76357
2017-06-30,16.590000,16.629999,16.440001,16.568001,16.568001,17565
2017-07-02,null,null,null,null,null,null
2017-07-03,null,null,null,null,null,null
2017-07-05,16.100000,16.100000,15.835000,15.842000,15.842000,425
2017-07-06,15.995000,16.000000,15.885000,15.927000,15.927000,615
2017-07-07,15.960000,15.965000,15.300000,15.371000,15.371000,185
2017-07-09,null,null,null,null,null,null
2017-07-10,15.540000,15.615000,15.150000,15.577000,15.577000,301
2017-07-11,15.575000,15.760000,15.400000,15.697000,15.697000,286
2017-07-12,15.770000,15.875000,15.760000,15.839000,15.839000,163
2017-07-13,15.890000,15.890000,15.640000,15.642000,15.642000,61
2017-07-14,15.635000,15.965000,15.585000,15.884000,15.884000,20
2017-07-16,null,null,null,null,null,null
2017-07-17,16.100000,16.110001,16.040001,16.049999,16.049999,62
2017-07-18,16.025000,16.254999,16.025000,16.222000,16.222000,55
2017-07-19,16.139999,16.250999,16.129999,16.250999,16.250999,97
2017-07-20,16.180000,16.325001,16.135000,16.299000,16.299000,47
2017-07-21,16.250000,16.440001,16.250000,16.410000,16.410000,72
2017-07-23,null,null,null,null,null,null
2017-07-24,16.415001,16.465000,16.355000,16.398001,16.398001,69
2017-07-25,16.410000,16.497000,16.264999,16.497000,16.497000,124
2017-07-26,16.400000,16.610001,16.365000,16.415001,16.415001,33
2017-07-27,16.625000,16.650000,16.528999,16.528999,16.528999,100
2017-07-28,16.495001,16.690001,16.490000,16.664000,16.664000,159
2017-07-30,null,null,null,null,null,null
2017-07-31,16.735001,16.825001,16.730000,16.750000,16.750000,78
2017-08-01,16.635000,16.785000,16.635000,16.728001,16.728001,276
2017-08-02,16.697001,16.697001,16.697001,16.697001,16.697001,38
2017-08-03,16.594000,16.594000,16.594000,16.594000,16.594000,6
2017-08-04,16.264999,16.264999,16.205000,16.222000,16.222000,2
2017-08-06,null,null,null,null,null,null
2017-08-07,16.200001,16.235001,16.090000,16.221001,16.221001,2
2017-08-08,16.365000,16.420000,16.340000,16.360001,16.360001,4
2017-08-09,16.504999,16.850000,16.475000,16.834000,16.834000,35
2017-08-10,16.945000,17.209999,16.945000,17.035999,17.035999,85
2017-08-11,17.094999,17.105000,17.020000,17.041000,17.041000,169
2017-08-13,null,null,null,null,null,null
2017-08-14,17.055000,17.115000,16.990000,17.093000,17.093000,49
2017-08-15,16.690001,16.690001,16.690001,16.690001,16.690001,56
2017-08-16,16.695000,17.065001,16.695000,16.917000,16.917000,15
2017-08-17,17.129999,17.129999,16.990000,17.030001,17.030001,28
2017-08-18,16.980000,16.980000,16.980000,16.980000,16.980000,57
2017-08-20,null,null,null,null,null,null
2017-08-21,16.995001,16.995001,16.995001,16.995001,16.995001,25
2017-08-22,16.962000,16.962000,16.962000,16.962000,16.962000,16
2017-08-23,17.032000,17.032000,17.032000,17.032000,17.032000,15
2017-08-24,17.055000,17.059999,16.952000,16.952000,16.952000,37
2017-08-25,16.952000,17.038000,16.952000,17.038000,17.038000,50
2017-08-27,null,null,null,null,null,null
2017-08-28,17.431000,17.431000,17.431000,17.431000,17.431000,71
2017-08-29,17.422001,17.422001,17.422001,17.422001,17.422001,0
2017-08-30,17.389999,17.459999,17.285000,17.403999,17.403999,115109
2017-08-31,17.420000,17.600000,17.254999,17.480000,17.480000,115109
2017-09-01,17.565001,17.719999,17.445000,17.719000,17.719000,21198
2017-09-03,null,null,null,null,null,null
2017-09-05,17.780001,17.980000,17.775000,17.844999,17.844999,1473
2017-09-06,17.915001,17.969999,17.799999,17.816000,17.816000,535
2017-09-07,17.840000,18.105000,17.795000,18.016001,18.016001,309
2017-09-08,18.090000,18.160000,17.915001,18.027000,18.027000,807
2017-09-10,null,null,null,null,null,null
2017-09-11,17.889999,17.889999,17.695000,17.806999,17.806999,364
2017-09-12,17.780001,17.870001,17.705000,17.795000,17.795000,397
2017-09-13,17.860001,17.910000,17.635000,17.771999,17.771999,355
2017-09-14,17.650000,17.760000,17.580000,17.698000,17.698000,428
2017-09-15,17.760000,17.799999,17.549999,17.611000,17.611000,275
2017-09-17,null,null,null,null,null,null
2017-09-18,17.490000,17.520000,17.030001,17.070999,17.070999,244
2017-09-19,17.135000,17.240000,17.115000,17.195000,17.195000,208
2017-09-20,17.254999,17.340000,17.010000,17.250999,17.250999,163
2017-09-21,16.895000,16.937000,16.799999,16.937000,16.937000,87
2017-09-22,16.985001,16.985001,16.903000,16.903000,16.903000,212
2017-09-24,null,null,null,null,null,null
2017-09-25,16.850000,17.090000,16.809999,17.059000,17.059000,90
2017-09-26,16.875000,16.889999,16.775000,16.804001,16.804001,172
2017-09-27,16.700001,16.815001,16.695000,16.747999,16.747999,108
2017-09-28,16.750000,16.830000,16.655001,16.773001,16.773001,136
2017-09-29,16.809999,16.809999,16.607000,16.607000,16.607000,177
2017-10-01,null,null,null,null,null,null
2017-10-02,16.594999,16.635000,16.525000,16.584999,16.584999,23
2017-10-03,16.530001,16.584999,16.530001,16.580999,16.580999,19
2017-10-04,16.645000,16.820000,16.514999,16.563000,16.563000,38
2017-10-05,16.650000,16.709999,16.582001,16.582001,16.582001,54
2017-10-06,16.590000,16.733999,16.430000,16.733999,16.733999,19
2017-10-08,null,null,null,null,null,null
2017-10-09,16.865000,16.930000,16.865000,16.916000,16.916000,24
2017-10-10,16.934999,17.165001,16.924999,17.155001,17.155001,4
2017-10-11,17.145000,17.200001,17.065001,17.080999,17.080999,33
2017-10-12,17.205000,17.219999,17.205000,17.211000,17.211000,49
2017-10-13,17.215000,17.379999,17.215000,17.355000,17.355000,43
2017-10-15,null,null,null,null,null,null
2017-10-16,17.420000,17.430000,17.280001,17.315001,17.315001,70
2017-10-17,16.987000,17.010000,16.987000,16.987000,16.987000,25
2017-10-18,16.943001,16.943001,16.943001,16.943001,16.943001,55
2017-10-19,16.990000,17.219999,16.990000,17.201000,17.201000,5
2017-10-20,17.170000,17.170000,16.990000,17.021999,17.021999,7
2017-10-22,null,null,null,null,null,null
2017-10-23,16.920000,17.024000,16.870001,17.024000,17.024000,16
2017-10-24,16.889999,16.945000,16.889999,16.907000,16.907000,16
2017-10-25,16.868000,16.868000,16.868000,16.868000,16.868000,57
2017-10-26,16.764000,16.764000,16.764000,16.764000,16.764000,28
2017-10-27,16.702000,16.702000,16.702000,16.702000,16.702000,64
2017-10-29,null,null,null,null,null,null
2017-10-30,16.715000,16.844999,16.715000,16.802000,16.802000,158
2017-10-31,16.795000,16.795000,16.645000,16.645000,16.645000,123
2017-11-01,16.990000,17.132000,16.990000,17.132000,17.132000,297
2017-11-02,17.065001,17.094000,17.059999,17.094000,17.094000,29
2017-11-03,17.105000,17.105000,16.790001,16.794001,16.794001,18
2017-11-05,null,null,null,null,null,null
2017-11-06,17.195000,17.225000,17.195000,17.195000,17.195000,10
2017-11-07,16.905001,16.924999,16.905001,16.905001,16.905001,10
2017-11-08,17.106001,17.106001,17.106001,17.106001,17.106001,1
2017-11-09,16.930000,16.943001,16.930000,16.943001,16.943001,5
2017-11-10,17.000000,17.000000,16.844000,16.844000,16.844000,2
2017-11-12,null,null,null,null,null,null
2017-11-13,16.840000,17.023001,16.840000,17.023001,17.023001,1
2017-11-14,16.905001,17.052000,16.905001,17.052000,17.052000,3
2017-11-15,16.950001,16.950001,16.940001,16.950001,16.950001,1
2017-11-16,16.950001,17.056000,16.950001,17.056000,17.056000,1
2017-11-17,17.125000,17.358000,17.125000,17.358000,17.358000,9
2017-11-19,null,null,null,null,null,null
2017-11-20,16.827000,16.827000,16.827000,16.827000,16.827000,3
2017-11-21,16.948999,16.948999,16.930000,16.948999,16.948999,0
2017-11-22,17.101000,17.101000,17.101000,17.101000,17.101000,1
2017-11-24,null,null,null,null,null,null
2017-11-26,null,null,null,null,null,null
2017-11-27,17.020000,17.020000,17.009001,17.009001,17.009001,1
2017-11-28,17.020000,17.025000,16.811001,16.811001,16.811001,2
2017-11-29,16.809999,16.865000,16.450001,16.457001,16.457001,96960
2017-11-30,16.480000,16.520000,16.285000,16.382000,16.382000,22561
2017-12-01,16.385000,16.485001,16.200001,16.297001,16.297001,1585
2017-12-03,null,null,null,null,null,null
2017-12-04,16.309999,16.340000,16.190001,16.284000,16.284000,523
2017-12-05,16.250000,16.280001,15.973000,15.973000,15.973000,893
2017-12-06,16.040001,16.049999,15.868000,15.868000,15.868000,75
2017-12-07,15.880000,15.885000,15.600000,15.715000,15.715000,207
2017-12-08,15.675000,15.765000,15.655000,15.736000,15.736000,174
2017-12-10,null,null,null,null,null,null
2017-12-11,15.775000,15.800000,15.625000,15.697000,15.697000,75
2017-12-12,15.665000,15.700000,15.555000,15.582000,15.582000,77
2017-12-13,15.640000,15.995000,15.620000,15.784000,15.784000,197
2017-12-14,16.000000,16.000000,15.800000,15.850000,15.850000,190
2017-12-15,16.010000,16.010000,15.955000,15.978000,15.978000,31
2017-12-17,null,null,null,null,null,null
2017-12-18,15.980000,16.120001,15.980000,16.120001,16.120001,373
2017-12-19,16.160000,16.160000,16.066000,16.066000,16.066000,46
2017-12-20,16.094999,16.188000,16.094999,16.188000,16.188000,16
2017-12-21,16.094999,16.152000,16.094999,16.152000,16.152000,16
2017-12-22,16.139999,16.357000,16.139999,16.357000,16.357000,46
2017-12-24,null,null,null,null,null,null
2017-12-26,16.480000,16.520000,16.480000,16.520000,16.520000,194
2017-12-27,16.594999,16.625000,16.580000,16.618999,16.618999,64
2017-12-28,16.650000,16.832001,16.650000,16.832001,16.832001,627
2017-12-29,16.920000,17.059999,16.920000,17.059999,17.059999,207
2017-12-31,null,null,null,null,null,null
2018-01-02,17.155001,17.160000,17.121000,17.121000,17.121000,17
2018-01-03,17.080000,17.184999,17.080000,17.184999,17.184999,34
2018-01-04,17.084999,17.230000,17.084999,17.188999,17.188999,4
2018-01-05,17.205000,17.205000,17.205000,17.205000,17.205000,34
2018-01-07,null,null,null,null,null,null
2018-01-08,17.063999,17.063999,17.063999,17.063999,17.063999,0
2018-01-09,16.936001,16.945000,16.936001,16.936001,16.936001,0
2018-01-10,16.962999,16.962999,16.955000,16.962999,16.962999,9
2018-01-11,16.955000,16.965000,16.893999,16.893999,16.893999,180
2018-01-12,16.924999,17.120001,16.920000,17.069000,17.069000,35
2018-01-14,null,null,null,null,null,null
2018-01-16,17.305000,17.325001,17.122000,17.122000,17.122000,52
2018-01-17,17.094999,17.120001,16.969999,17.105000,17.105000,4
2018-01-18,17.000000,17.010000,16.893000,16.893000,16.893000,88
2018-01-19,16.934999,16.990000,16.934999,16.975000,16.975000,6
2018-01-21,null,null,null,null,null,null
2018-01-22,16.985001,16.985001,16.931000,16.931000,16.931000,35
2018-01-23,16.855000,16.855000,16.855000,16.855000,16.855000,3
2018-01-24,17.424999,17.424999,17.424999,17.424999,17.424999,10
2018-01-25,17.525000,17.551001,17.525000,17.551001,17.551001,3
2018-01-26,17.382000,17.382000,17.382000,17.382000,17.382000,1
2018-01-28,null,null,null,null,null,null
2018-01-29,null,null,null,null,null,null
2018-01-30,17.055000,17.184999,17.013000,17.013000,17.013000,41
2018-01-31,17.174999,17.209999,17.174999,17.204000,17.204000,22
2018-02-01,17.118000,17.118000,17.118000,17.118000,17.118000,22
2018-02-02,16.676001,16.676001,16.676001,16.676001,16.676001,0
2018-02-04,null,null,null,null,null,null
2018-02-05,16.639000,16.639000,16.639000,16.639000,16.639000,3
2018-02-06,16.705000,16.705000,16.540001,16.548000,16.548000,12
2018-02-07,16.629999,16.629999,16.205999,16.205999,16.205999,206
2018-02-08,16.313999,16.313999,16.313999,16.313999,16.313999,4
2018-02-09,16.115999,16.115999,16.115999,16.115999,16.115999,0
2018-02-11,null,null,null,null,null,null
2018-02-12,16.375000,16.548000,16.344999,16.548000,16.548000,16
2018-02-13,16.507000,16.507000,16.507000,16.507000,16.507000,2
2018-02-14,16.858000,16.858000,16.858000,16.858000,16.858000,3
2018-02-15,16.777000,16.777000,16.777000,16.777000,16.777000,201
2018-02-16,16.695000,16.695000,16.695000,16.695000,16.695000,23
2018-02-18,null,null,null,null,null,null
2018-02-20,16.424999,16.424999,16.424999,16.424999,16.424999,1
2018-02-21,16.604000,16.604000,16.604000,16.604000,16.604000,0
2018-02-22,16.570000,16.579000,16.570000,16.579000,16.579000,0
2018-02-23,16.549999,16.555000,16.476000,16.476000,16.476000,21
2018-02-25,null,null,null,null,null,null
2018-02-26,16.542000,16.542000,16.542000,16.542000,16.542000,20
2018-02-27,16.610001,16.650000,16.260000,16.346001,16.346001,68118
2018-02-28,16.334999,16.430000,16.299999,16.323999,16.323999,23900
2018-03-01,16.350000,16.465000,16.090000,16.200001,16.200001,1018
2018-03-02,16.389999,16.495001,16.360001,16.392000,16.392000,564
2018-03-04,null,null,null,null,null,null
2018-03-05,16.465000,16.545000,16.320000,16.337999,16.337999,83
2018-03-06,16.370001,16.809999,16.370001,16.715000,16.715000,143
2018-03-07,16.639999,16.639999,16.400000,16.427999,16.427999,344
2018-03-08,16.440001,16.465000,16.375000,16.436001,16.436001,34
2018-03-09,16.330000,16.615000,16.305000,16.546000,16.546000,70
2018-03-11,null,null,null,null,null,null
2018-03-12,16.565001,16.565001,16.389999,16.471001,16.471001,355
2018-03-13,16.495001,16.559999,16.459999,16.559000,16.559000,48
2018-03-14,16.535000,16.535000,16.466999,16.466999,16.466999,19
2018-03-15,16.485001,16.485001,16.305000,16.353001,16.353001,3
2018-03-16,16.334999,16.405001,16.184999,16.202000,16.202000,34
2018-03-18,null,null,null,null,null,null
2018-03-19,16.165001,16.260000,16.165001,16.254999,16.254999,34
2018-03-20,16.215000,16.215000,16.049999,16.125000,16.125000,137
2018-03-21,16.385000,16.530001,16.357000,16.357000,16.357000,114
2018-03-22,16.490000,16.504999,16.327999,16.327999,16.327999,76
2018-03-23,16.450001,16.549999,16.450001,16.530001,16.530001,2
2018-03-25,null,null,null,null,null,null
2018-03-26,16.700001,16.725000,16.615000,16.632000,16.632000,55
2018-03-27,16.504999,16.504999,16.489000,16.489000,16.489000,43
2018-03-28,16.450001,16.450001,16.195000,16.205000,16.205000,167
2018-03-29,16.250000,16.250000,16.209999,16.223000,16.223000,79
2018-04-01,null,null,null,null,null,null
2018-04-02,16.469999,16.627001,16.469999,16.627001,16.627001,39
2018-04-03,16.347000,16.347000,16.347000,16.347000,16.347000,6
2018-04-04,16.434999,16.445000,16.209000,16.209000,16.209000,0
2018-04-05,16.200001,16.320000,16.190001,16.320000,16.320000,39
2018-04-06,16.299999,16.332001,16.285000,16.332001,16.332001,12
2018-04-08,null,null,null,null,null,null
2018-04-09,16.344999,16.499001,16.344999,16.499001,16.499001,4
2018-04-10,16.410000,16.566000,16.410000,16.566000,16.566000,35
2018-04-11,16.738001,16.738001,16.738001,16.738001,16.738001,6
2018-04-12,16.615000,16.615000,16.443001,16.443001,16.443001,0
2018-04-13,16.628000,16.628000,16.628000,16.628000,16.628000,3
2018-04-15,null,null,null,null,null,null
2018-04-16,16.662001,16.662001,16.662001,16.662001,16.662001,0
2018-04-17,16.771999,16.771999,16.771999,16.771999,16.771999,120
2018-04-18,16.825001,17.231001,16.825001,17.231001,17.231001,0
2018-04-19,17.170000,17.222000,17.170000,17.222000,17.222000,11
2018-04-20,17.174999,17.174999,17.100000,17.146999,17.146999,1
2018-04-22,null,null,null,null,null,null
2018-04-23,16.825001,16.830000,16.570999,16.570999,16.570999,127
2018-04-24,16.660000,16.687000,16.660000,16.687000,16.687000,20
2018-04-25,16.555000,16.555000,16.486000,16.486000,16.486000,5
2018-04-26,16.488001,16.488001,16.488001,16.488001,16.488001,2
2018-04-27,16.490000,16.530001,16.385000,16.406000,16.406000,69508
2018-04-29,null,null,null,null,null,null
2018-04-30,16.475000,16.485001,16.139999,16.312000,16.312000,20148
2018-05-01,16.280001,16.285000,16.000000,16.039000,16.039000,1573
2018-05-02,16.190001,16.450001,16.190001,16.291000,16.291000,1407
2018-05-03,16.370001,16.530001,16.340000,16.362000,16.362000,884
2018-05-04,16.405001,16.440001,16.330000,16.434000,16.434000,642
2018-05-06,null,null,null,null,null,null
2018-05-07,16.490000,16.504999,16.389999,16.413000,16.413000,296
2018-05-08,16.415001,16.445000,16.250000,16.388000,16.388000,308
2018-05-09,16.514999,16.514999,16.455000,16.458000,16.458000,215
2018-05-10,16.459999,16.684999,16.455000,16.680000,16.680000,152
2018-05-11,16.725000,16.725000,16.676001,16.676001,16.676001,36
2018-05-13,null,null,null,null,null,null
2018-05-14,16.650000,16.650000,16.549999,16.570000,16.570000,76
2018-05-15,16.350000,16.350000,16.165001,16.194000,16.194000,67
2018-05-16,16.297001,16.297001,16.297001,16.297001,16.297001,121
2018-05-17,16.315001,16.413000,16.315001,16.413000,16.413000,48
2018-05-18,16.379999,16.405001,16.379999,16.386999,16.386999,136
2018-05-20,null,null,null,null,null,null
